address,categories/0,categories/1,categories/2,categories/3,categoryName,description,location/lat,location/lng,openingHours/0/day,openingHours/0/hours,openingHours/1/day,openingHours/1/hours,openingHours/2/day,openingHours/2/hours,openingHours/3/day,openingHours/3/hours,openingHours/4/day,openingHours/4/hours,openingHours/5/day,openingHours/5/hours,openingHours/6/day,openingHours/6/hours,reviewsCount,state,street,title,totalScore,R_ID,Location_ID
744台灣台南市新市區744,中餐館,,,,中餐館,,23.0757983,120.3235791,,,,,,,,,,,,,,,3,台南市新市區,744,彙真麵館,4.0,969,900969
744台灣台南市新市區銘傳街103號巷1號,日式咖哩餐廳,,,,日式咖哩餐廳,,23.074219,120.2893457,星期六,休息,星期日,休息,星期一,"11:00 to 13:30, 17:00 to 19:30",星期二,"11:00 to 13:30, 17:00 to 19:30",星期三,"11:00 to 13:30, 17:00 to 19:30",星期四,"11:00 to 13:30, 17:00 to 19:30",星期五,"11:00 to 13:30, 17:00 to 19:30",58,台南市新市區,銘傳街103號巷1號,雙醬咖哩 - 新市店,4.4,970,900970
744台灣台南市新市區光華街97號,外賣自取餐廳,,,,外賣自取餐廳,,23.0758736,120.2959182,,,,,,,,,,,,,,,10,台南市新市區,光華街97號,新市阿雲烤鴨,5.0,971,900971
744台灣台南市新市區華興街118號,章魚燒餐廳,,,,章魚燒餐廳,,23.0769263,120.2923002,,,,,,,,,,,,,,,4,台南市新市區,華興街118號,大饌章魚小丸子,3.5,972,900972
744台灣台南市新市區中山路199-5號,火鍋餐廳,,,,火鍋餐廳,,23.0685251,120.2927334,星期六,24 小時營業,星期日,24 小時營業,星期一,24 小時營業,星期二,24 小時營業,星期三,24 小時營業,星期四,24 小時營業,星期五,24 小時營業,406,台南市新市區,中山路199-5號,鍋湯滙24H(台南新市),3.9,973,900973
744台灣台南市新市區中華路58號,泰國餐廳,,,,泰國餐廳,,23.0652336,120.29317,星期六,11:00 to 20:30,星期日,11:00 to 20:30,星期一,休息,星期二,11:00 to 20:30,星期三,11:00 to 20:30,星期四,11:00 to 20:30,星期五,11:00 to 20:30,71,台南市新市區,中華路58號,ร้านคุณแม่ 泰媽媽泰式料理,4.7,974,900974
744台灣台南市新市區中正路301巷17號7樓,早午餐餐廳,,,,早午餐餐廳,,23.0799093,120.2929949,,,,,,,,,,,,,,,10,台南市新市區,中正路301巷17號7樓,柒樓餐廚空間,5.0,975,900975
715台灣台南市楠西區中正路179、179-1、179-2號,中餐館,,,,中餐館,,23.1754956,120.4860574,星期六,17:00 to 21:30,星期日,17:00 to 21:30,星期一,17:00 to 21:30,星期二,17:00 to 21:30,星期三,17:00 to 21:30,星期四,17:00 to 21:30,星期五,休息,1,台南市楠西區,中正路179、179-1、179-2號,家作麵店,4.0,976,900976
715台灣台南市楠西區博愛路203巷31號,食堂與定食餐廳,,,,食堂與定食餐廳,,23.1733743,120.4826666,星期六,24 小時營業,星期日,24 小時營業,星期一,24 小時營業,星期二,24 小時營業,星期三,24 小時營業,星期四,24 小時營業,星期五,24 小時營業,2,台南市楠西區,博愛路203巷31號,非店面薑母鴨,5.0,977,900977
74441台灣台南市新市區民生路85號,火鍋餐廳,,,,火鍋餐廳,,23.0794122,120.2889744,星期五,11:00 to 02:00,星期六,11:00 to 02:00,星期日,11:00 to 02:00,星期一,11:00 to 02:00,星期二,11:00 to 02:00,星期三,11:00 to 02:00,星期四,11:00 to 02:00,1652,台南市新市區,民生路85號,五鮮級鍋物專賣 台南新市店,4.6,978,900978
715台灣台南市楠西區6號,餐廳,,,,餐廳,,23.1994912,120.5123196,星期六,10:00 to 19:00,星期日,10:00 to 19:00,星期一,10:00 to 18:00,星期二,10:00 to 18:00,星期三,10:00 to 18:00,星期四,10:00 to 15:00,星期五,10:00 to 18:00,1191,台南市楠西區,6號,果農之家,4.3,979,900979
715台灣台南市楠西區香蕉山34號,餐廳,,,,餐廳,,23.1789982,120.5466378,星期六,09:00 to 17:00,星期日,09:00 to 17:00,星期一,09:00 to 17:00,星期二,09:00 to 17:00,星期三,09:00 to 17:00,星期四,09:00 to 17:00,星期五,09:00 to 17:00,85,台南市楠西區,香蕉山34號,臺南楠西梅嶺楓采榆咖啡,4.4,980,900980
715台灣台南市楠西區,純素餐廳,,,,純素餐廳,,23.1799564,120.5610061,星期六,10:00 to 19:00,星期日,10:00 to 19:00,星期一,10:00 to 18:00,星期二,10:00 to 18:00,星期三,10:00 to 18:00,星期四,10:00 to 18:00,星期五,10:00 to 18:00,112,台南市楠西區,,妙元素食坊,4.4,981,900981
715台灣台南市楠西區香蕉山3號,台灣餐廳,中餐館,,,台灣餐廳,,23.1849683,120.5339597,,,,,,,,,,,,,,,75,台南市楠西區,香蕉山3號,梅嶺梅子雞本鋪,3.6,982,900982
714台灣台南市玉井區中華路49號,越南餐廳,,,,越南餐廳,,23.123825,120.4623567,,,,,,,,,,,,,,,1,台南市玉井區,中華路49號,越南美食,5.0,983,900983
71505台灣台南市楠西區4號,中餐館,,,,中餐館,,23.1836489,120.5355151,星期六,10:30 to 19:00,星期日,10:30 to 19:00,星期一,10:30 to 19:00,星期二,10:30 to 19:00,星期三,10:30 to 19:00,星期四,休息,星期五,10:30 to 19:00,369,台南市楠西區,4號,太山梅子雞,4.4,984,900984
715台灣台南市楠西區29-3號,餐廳,,,,餐廳,,23.1810466,120.5586658,星期六,09:00 to 18:00,星期日,09:00 to 18:00,星期一,09:00 to 18:00,星期二,09:00 to 18:00,星期三,09:00 to 18:00,星期四,09:00 to 18:00,星期五,09:00 to 18:00,203,台南市楠西區,29-3號,天香園梅仔雞餐廳,4.3,985,900985
714台灣台南市玉井區中華路367號,餐廳,,,,餐廳,,23.1193835,120.4673716,星期六,17:00 to 22:30,星期日,17:00 to 22:30,星期一,17:00 to 22:30,星期二,17:00 to 22:30,星期三,17:00 to 22:30,星期四,17:00 to 22:30,星期五,17:00 to 22:30,373,台南市玉井區,中華路367號,森77黑白切小吃店,4.5,986,900986
714台灣台南市玉井區民權路22號,中餐館,,,,中餐館,,23.1224311,120.4627466,,,,,,,,,,,,,,,5,台南市玉井區,民權路22號,鄉味麵攤,4.2,987,900987
714台灣台南市玉井區中山路256號,餐廳,,,,餐廳,,23.121114,120.4660523,星期六,"11:00 to 13:30, 17:00 to 20:30",星期日,"11:00 to 13:30, 17:00 to 20:30",星期一,休息,星期二,休息,星期三,"11:00 to 13:30, 17:00 to 20:30",星期四,"11:00 to 13:30, 17:00 to 20:30",星期五,"11:00 to 13:30, 17:00 to 20:30",221,台南市玉井區,中山路256號,空白餐館,4.8,988,900988
714台灣台南市玉井區中華路359號,餐廳,,,,餐廳,,23.119487,120.4673066,星期六,"11:00 to 14:00, 17:00 to 20:30",星期日,"11:00 to 14:00, 17:00 to 20:30",星期一,"11:00 to 14:00, 17:00 to 20:30",星期二,"11:00 to 14:00, 17:00 to 20:30",星期三,休息,星期四,"11:00 to 14:00, 17:00 to 20:30",星期五,"11:00 to 14:00, 17:00 to 20:30",215,台南市玉井區,中華路359號,米町廚房,4.1,989,900989
714台灣台南市玉井區臺南市玉井區望明里53之6號,餐廳,天然食品店,,,餐廳,,23.106524,120.452924,星期六,09:00 to 18:00,星期日,休息,星期一,09:00 to 18:00,星期二,09:00 to 18:00,星期三,09:00 to 18:00,星期四,09:00 to 18:00,星期五,09:00 to 18:00,264,台南市玉井區,臺南市玉井區望明里53之6號,蜜旺果玉井芒果乾,4.4,990,900990
714台灣台南市玉井區中華路297號,素食餐廳,,,,素食餐廳,,23.1198304,120.4669623,星期五,06:00 to 01:30,星期六,06:00 to 01:30,星期日,休息,星期一,06:00 to 01:30,星期二,06:00 to 01:30,星期三,06:00 to 01:30,星期四,06:00 to 01:30,90,台南市玉井區,中華路297號,普陀素食,4.1,991,900991
714002台灣台南市玉井區層林1之8號,懷石料理餐廳,餐廳,,,懷石料理餐廳,,23.0893915,120.4551151,星期六,11:00 to 17:00,星期日,11:00 to 17:00,星期一,休息,星期二,11:00 to 17:00,星期三,11:00 to 17:00,星期四,11:00 to 17:00,星期五,11:00 to 17:00,931,台南市玉井區,層林1之8號,三千院,4.4,992,900992
台灣台南市玉井區望明里劉陳149號,雞肉餐廳,,,,雞肉餐廳,,23.107805,120.448979,星期六,10:00 to 19:30,星期日,10:30 to 19:30,星期一,休息,星期二,10:30 to 19:30,星期三,10:30 to 19:30,星期四,10:30 to 19:30,星期五,10:30 to 19:30,4,台南市玉井區,台南市玉井區望明里劉陳149號,川劉陳碳烤鋼管雞,4.5,993,900993
716台灣台南市南化區49號,餐廳,咖啡廳,咖啡店,甜品店,餐廳,,23.0786359,120.4873478,星期六,11:00 to 19:00,星期日,11:00 to 19:00,星期一,休息,星期二,休息,星期三,休息,星期四,休息,星期五,11:00 to 19:00,918,台南市南化區,49號,小歇冰舖簡餐咖啡廳,4.9,994,900994
71442台灣台南市玉井區,輕食餐廳,,,,輕食餐廳,,23.0928872,120.4507513,星期六,10:30 to 17:00,星期日,10:30 to 17:00,星期一,休息,星期二,休息,星期三,10:30 to 17:00,星期四,10:30 to 17:00,星期五,10:30 to 17:00,1706,台南市玉井區,,魔法森林景觀咖啡小餐館,4.7,995,900995
714台灣台南市玉井區,餐廳,,,,餐廳,,23.1159068,120.4584062,星期六,07:30 to 12:30,星期日,07:30 to 12:30,星期一,07:30 to 12:30,星期二,07:30 to 12:30,星期三,休息,星期四,07:30 to 12:30,星期五,07:30 to 12:30,62,台南市玉井區,,玉井和源麵館,4.2,996,900996
715台灣台南市楠西區香蕉山28之3,餐廳,,,,餐廳,,23.1815407,120.5568936,星期六,11:00 to 19:30,星期日,11:00 to 19:30,星期一,11:00 to 19:00,星期二,休息,星期三,休息,星期四,11:00 to 19:00,星期五,11:00 to 19:00,384,台南市楠西區,香蕉山28之3,景美是吉景觀咖啡餐廳,4.4,997,900997
715台灣台南市楠西區29號,餐廳,,,,餐廳,,23.1812329,120.5591963,星期六,10:30 to 17:30,星期日,10:30 to 17:30,星期一,10:30 to 17:30,星期二,10:30 to 17:30,星期三,10:30 to 17:30,星期四,10:30 to 17:30,星期五,10:30 to 17:30,513,台南市楠西區,29號,二層坪梅子雞,4.4,998,900998
715台灣台南市楠西區,農家菜館,,,,農家菜館,,23.1822088,120.559158,星期六,10:00 to 18:00,星期日,10:00 to 18:00,星期一,10:00 to 16:00,星期二,10:00 to 16:00,星期三,10:00 to 16:00,星期四,10:00 to 16:00,星期五,10:00 to 16:00,136,台南市楠西區,,梅嶺野店食堂,4.9,999,900999
715台灣台南市楠西區香蕉山29-2號,餐廳,,,,餐廳,,23.1813837,120.5586614,星期六,10:00 to 19:00,星期日,10:00 to 19:00,星期一,10:00 to 19:00,星期二,10:00 to 19:00,星期三,10:00 to 19:00,星期四,10:00 to 19:00,星期五,10:00 to 19:00,2523,台南市楠西區,香蕉山29-2號,文川梅子雞城,4.1,1000,9001000
715台灣台南市楠西區梅嶺風景區32號,餐廳,,,,餐廳,,23.1842845,120.5602501,星期六,09:00 to 19:00,星期日,09:00 to 19:00,星期一,10:00 to 18:00,星期二,10:00 to 18:00,星期三,10:00 to 18:00,星期四,10:00 to 18:00,星期五,10:00 to 18:00,249,台南市楠西區,梅嶺風景區32號,大眾餐飲,4.1,1001,9001001
715台灣台南市楠西區香蕉山32-5號,中餐館,,,,中餐館,,23.1877299,120.5523993,星期六,08:00 to 18:00,星期日,08:00 to 18:00,星期一,08:00 to 18:00,星期二,08:00 to 18:00,星期三,08:00 to 18:00,星期四,08:00 to 18:00,星期五,08:00 to 18:00,17,台南市楠西區,香蕉山32-5號,梅嶺。俊明的家,4.6,1002,9001002
714台灣台南市玉井區,餐廳,,,,餐廳,,23.1051516,120.4477672,,,,,,,,,,,,,,,1,台南市玉井區,,青山山龍亭,5.0,1003,9001003
714台灣台南市玉井區10號層林里層林,餐廳,咖啡廳,,,餐廳,,23.0898229,120.4509086,星期六,11:00 to 18:00,星期日,11:00 to 18:00,星期一,休息,星期二,11:00 to 18:00,星期三,11:00 to 18:00,星期四,11:00 to 18:00,星期五,11:00 to 18:00,2593,台南市玉井區,10號層林里層林,隱田山房,4.4,1004,9001004
71442台灣台南市玉井區8鄰層林133之10號,餐廳,,,,餐廳,,23.0886362,120.4302861,星期六,11:00 to 21:00,星期日,11:00 to 18:00,星期一,休息,星期二,休息,星期三,休息,星期四,休息,星期五,休息,242,台南市玉井區,8鄰層林133之10號,2031幸福包裝場,4.6,1005,9001005
715台灣台南市楠西區,中餐館,台灣餐廳,,,中餐館,,23.1882142,120.5565568,星期六,10:30 to 18:00,星期日,10:30 to 18:00,星期一,10:30 to 18:00,星期二,10:30 to 18:00,星期三,10:30 to 18:00,星期四,休息,星期五,10:30 to 18:00,1124,台南市楠西區,,梅嶺福來梅仔雞,4.1,1006,9001006
730台灣台南市新營區中正路58號,意大利餐廳,餐廳,,,意大利餐廳,,23.3118119,120.3168729,,,,,,,,,,,,,,,1,台南市新營區,中正路58號,披薩家族,5.0,1007,9001007
737台灣台南市鹽水區朝琴路140-4號隔壁,早餐餐廳,早午餐餐廳,,,早餐餐廳,,23.3231879,120.2719718,星期六,06:00 to 11:00,星期日,06:00 to 11:00,星期一,06:00 to 11:00,星期二,06:00 to 11:00,星期三,06:00 to 11:00,星期四,06:00 to 11:00,星期五,06:00 to 11:00,34,台南市鹽水區,朝琴路140-4號隔壁,早安美芝城鹽水活力朝琴,4.5,1008,9001008
730台灣台南市新營區東興路109號,日本餐廳,餐廳,,,日本餐廳,,23.3137731,120.3230369,星期六,"11:00 to 14:00, 17:00 to 21:00",星期日,"11:00 to 14:00, 17:00 to 21:00",星期一,"11:00 to 14:00, 17:00 to 21:00",星期二,休息,星期三,"11:00 to 14:00, 17:00 to 21:00",星期四,"11:00 to 14:00, 17:00 to 21:00",星期五,"11:00 to 14:00, 17:00 to 21:00",222,台南市新營區,東興路109號,和緣日式料理 He-Yuan Japanese Cuisine,3.9,1009,9001009
737台灣台南市鹽水區朝琴路126號,甜品餐廳,,,,甜品餐廳,,23.322121,120.270931,星期六,09:00 to 20:00,星期日,09:00 to 20:00,星期一,09:00 to 20:00,星期二,09:00 to 20:00,星期三,09:00 to 20:00,星期四,09:00 to 20:00,星期五,09:00 to 20:00,173,台南市鹽水區,朝琴路126號,白雪冰菓室,4.4,1010,9001010
730台灣台南市新營區三民路126-1號NET旁,迴轉壽司餐廳,,,,迴轉壽司餐廳,,23.3071695,120.3133924,星期六,11:00 to 21:30,星期日,11:00 to 21:30,星期一,11:00 to 21:30,星期二,11:00 to 21:30,星期三,11:00 to 21:30,星期四,11:00 to 21:30,星期五,11:00 to 21:30,1195,台南市新營區,三民路126-1號NET旁,爭鮮迴轉壽司-新營店,3.9,1011,9001011
730台灣台南市新營區中華路96號,越南餐廳,,,,越南餐廳,,23.3044117,120.308624,星期六,09:00 to 20:00,星期日,09:00 to 20:00,星期一,09:00 to 20:00,星期二,09:00 to 20:00,星期三,09:00 to 20:00,星期四,09:00 to 20:00,星期五,09:00 to 20:00,351,台南市新營區,中華路96號,蓮城越南料理,4.0,1012,9001012
730台灣台南市新營區東興路147號,中餐館,餐廳用品店,,,中餐館,,23.3146192,120.3229579,星期六,休息,星期日,休息,星期一,"10:30 to 13:30, 16:00 to 19:30",星期二,"10:30 to 13:30, 16:00 to 19:30",星期三,"10:30 to 13:30, 16:00 to 19:30",星期四,"10:30 to 13:30, 16:00 to 19:30",星期五,10:30 to 19:30,139,台南市新營區,東興路147號,緣來一家小籠包、蒸餃、蘿蔔糕專賣店,4.8,1013,9001013
730台灣台南市新營區信義街69號,火鍋餐廳,,,,火鍋餐廳,,23.3078551,120.3145321,星期六,10:30 to 20:30,星期日,10:30 to 20:30,星期一,10:30 to 20:30,星期二,10:30 to 20:30,星期三,10:30 to 20:30,星期四,10:30 to 20:30,星期五,10:30 to 20:30,176,台南市新營區,信義街69號,雙多火鍋店,4.6,1014,9001014
737台灣台南市鹽水區新中路,越南餐廳,台灣餐廳,,,越南餐廳,,23.3085053,120.276749,星期六,"06:30 to 13:30, 16:00 to 20:00",星期日,"06:30 to 13:30, 16:00 to 20:00",星期一,"06:30 to 13:30, 16:00 to 20:00",星期二,休息,星期三,"06:30 to 13:30, 16:00 to 20:00",星期四,"06:30 to 13:30, 16:00 to 20:00",星期五,"06:30 to 13:30, 16:00 to 20:00",7,台南市鹽水區,新中路,好朋友台越美食,4.9,1015,9001015
730台灣台南市新營區民治路141號,早餐餐廳,,,,早餐餐廳,,23.3080826,120.3049055,星期六,05:30 to 11:00,星期日,休息,星期一,05:30 to 11:00,星期二,05:30 to 11:00,星期三,05:30 to 11:00,星期四,05:30 to 11:00,星期五,05:30 to 11:00,24,台南市新營區,民治路141號,富林漢堡早餐專賣店,4.5,1016,9001016
730台灣台南市新營區中正路12號,韓國餐廳,,,,韓國餐廳,,23.3092763,120.3163362,星期六,"10:30 to 14:30, 16:30 to 21:30",星期日,"10:30 to 14:30, 16:30 to 21:30",星期一,"10:30 to 14:30, 16:30 to 21:30",星期二,"10:30 to 14:30, 16:30 to 21:30",星期三,"10:30 to 14:30, 16:30 to 21:30",星期四,"10:30 to 14:30, 16:30 to 21:30",星期五,"10:30 to 14:30, 16:30 to 21:30",1299,台南市新營區,中正路12號,龍鳳東大門韓國料理,4.2,1017,9001017
730台灣台南市新營區中正路130-9號,早餐餐廳,,,,早餐餐廳,,23.316977,120.316574,星期六,05:30 to 10:30,星期日,05:30 to 10:30,星期一,休息,星期二,05:30 to 10:00,星期三,05:30 to 10:00,星期四,05:30 to 10:00,星期五,05:30 to 10:00,55,台南市新營區,中正路130-9號,朝司暮想 肉排蛋吐司 新營店,4.5,1018,9001018
730台灣台南市新營區中正路265號,燒烤餐廳,,,,燒烤餐廳,,23.3206473,120.3159327,星期六,14:00 to 22:00,星期日,14:00 to 22:00,星期一,14:00 to 22:00,星期二,休息,星期三,14:00 to 22:00,星期四,14:00 to 22:00,星期五,14:00 to 22:00,56,台南市新營區,中正路265號,蠔宅海鮮料理-鮮蚵吃到飽,4.8,1019,9001019
730台灣台南市新營區民治路78-19號號,中餐館,,,,中餐館,,23.3104348,120.3108369,星期六,"11:30 to 13:30, 17:00 to 20:00",星期日,休息,星期一,"11:30 to 13:30, 17:00 to 20:00",星期二,"11:30 to 13:30, 17:00 to 20:00",星期三,"11:30 to 13:30, 17:00 to 20:00",星期四,休息,星期五,"11:30 to 13:30, 17:00 to 20:00",23,台南市新營區,民治路78-19號號,林 · 鹹米糕、排骨酥《原復興路》,4.1,1020,9001020
730台灣台南市新營區民治路69號,葷食餐廳,,,,葷食餐廳,,23.30909,120.306928,星期六,"10:30 to 14:00, 15:30 to 19:30",星期日,"10:30 to 14:00, 15:30 to 19:30",星期一,休息,星期二,"10:30 to 14:00, 15:30 to 19:30",星期三,"10:30 to 14:00, 15:30 to 19:30",星期四,"10:30 to 14:00, 15:30 to 19:30",星期五,"10:30 to 14:00, 15:30 to 19:30",71,台南市新營區,民治路69號,喬記北平烤鴨,4.6,1021,9001021
730台灣台南市新營區民治路6-8號,早午餐餐廳,,,,早午餐餐廳,,23.3112152,120.3216371,星期六,06:30 to 13:30,星期日,休息,星期一,"06:30 to 13:30, 16:30 to 19:00",星期二,"06:30 to 13:30, 16:30 to 19:00",星期三,"06:30 to 13:30, 16:30 to 19:00",星期四,"06:30 to 13:30, 16:30 to 19:00",星期五,"06:30 to 13:30, 16:30 to 19:00",10,台南市新營區,民治路6-8號,賀嘉屋,4.8,1022,9001022
737台灣台南市鹽水區朝琴路127號,早餐餐廳,,,,早餐餐廳,,23.3221185,120.2705194,星期六,04:30 to 11:30,星期日,04:30 to 11:30,星期一,04:30 to 11:00,星期二,04:30 to 11:00,星期三,04:30 to 11:00,星期四,04:30 to 11:00,星期五,04:30 to 11:00,80,台南市鹽水區,朝琴路127號,鹽水朝琴路東方美,4.3,1023,9001023
730台灣台南市新營區民治路1之8號,火鍋餐廳,,,,火鍋餐廳,,23.311014,120.3220544,星期六,"11:00 to 14:00, 16:00 to 21:00",星期日,"11:00 to 14:00, 16:00 to 21:00",星期一,"11:00 to 14:00, 16:00 to 21:00",星期二,"11:00 to 14:00, 16:00 to 21:00",星期三,"11:00 to 14:00, 16:00 to 21:00",星期四,"11:00 to 14:00, 16:00 to 21:00",星期五,"11:00 to 14:00, 16:00 to 21:00",104,台南市新營區,民治路1之8號,讚不絕口風味小火鍋-新營店,4.2,1024,9001024
737台灣台南市鹽水區清泉路145號,早午餐餐廳,,,,早午餐餐廳,,23.3244713,120.2683115,星期六,06:00 to 11:30,星期日,06:00 to 11:30,星期一,05:30 to 10:30,星期二,05:30 to 10:30,星期三,05:30 to 10:30,星期四,05:30 to 10:30,星期五,休息,44,台南市鹽水區,清泉路145號,麥町吐司工房-台南鹽水,4.2,1025,9001025
730台灣台南市新營區新北街221號,冷麵店,,,,冷麵店,,23.3129634,120.3021864,星期六,"11:00 to 13:30, 17:00 to 19:00",星期日,休息,星期一,休息,星期二,"11:00 to 13:30, 17:00 to 19:00",星期三,"11:00 to 13:30, 17:00 to 19:00",星期四,"11:00 to 13:30, 17:00 to 19:00",星期五,"11:00 to 13:30, 17:00 to 19:00",16,台南市新營區,新北街221號,新北涼麵 X 漫典手作美食,4.8,1026,9001026
