S_ID,district_tw,Store_type,Location_ID,Village,StopId,StopName,RouteId,RouteName,Section
20912,台南市北區,2,200912,"""成德里""",垃圾車4509,"""海安路3段338巷25號對面""",43,"""北區-14""",2
20913,台南市北區,2,200913,"""成德里""",垃圾車4510,"""海安路3段338巷56號""",43,"""北區-14""",2
20914,台南市北區,2,200914,"""成德里""",垃圾車4511,"""海安路3段500巷25號""",43,"""北區-14""",2
20915,台南市北區,2,200915,"""成德里""",垃圾車4512,"""海安路3段520巷56號""",43,"""北區-14""",2
20916,台南市北區,2,200916,"""成德里""",垃圾車4513,"""海安路3段500巷73號""",43,"""北區-14""",2
20917,台南市北區,2,200917,"""成德里""",垃圾車4514,"""立賢路一段682巷11號""",43,"""北區-14""",2
20918,台南市北區,2,200918,"""小北里""",垃圾車4515,"""西門路四段28號""",43,"""北區-14""",2
20919,台南市北區,2,200919,"""小北里""",垃圾車4516,"""西門路四段112號""",43,"""北區-14""",2
20920,台南市北區,2,200920,"""小北里""",垃圾車4517,"""西門路四段142號""",43,"""北區-14""",2
20921,台南市北區,2,200921,"""小北里""",垃圾車4518,"""西門路四段168號""",43,"""北區-14""",2
20922,台南市北區,2,200922,"""正覺里""",垃圾車4519,"""西門路四段382號""",43,"""北區-14""",2
20923,台南市北區,2,200923,"""正覺里""",垃圾車4520,"""西門路四段430巷3號""",43,"""北區-14""",2
20924,台南市北區,2,200924,"""正覺里""",垃圾車4521,"""北安路一段51巷5弄1號""",43,"""北區-14""",2
20925,台南市北區,2,200925,"""北門里""",垃圾車4522,"""公園路918巷10弄1號""",43,"""北區-14""",2
20926,台南市北區,2,200926,"""北門里""",垃圾車4523,"""公園路918巷21號""",43,"""北區-14""",2
20927,台南市北區,2,200927,"""北門里""",垃圾車4524,"""長榮路五段452巷18號""",43,"""北區-14""",2
20928,台南市北區,2,200928,"""北門里""",垃圾車4525,"""長榮路五段452巷14弄2號""",43,"""北區-14""",2
20929,台南市北區,2,200929,"""北門里""",垃圾車4526,"""公園路900巷32號""",43,"""北區-14""",2
20930,台南市北區,2,200930,"""北門里""",垃圾車4527,"""公園路904巷23號""",43,"""北區-14""",2
20931,台南市北區,2,200931,"""北門里""",垃圾車4528,"""公園路918巷39號""",43,"""北區-14""",2
20932,台南市北區,2,200932,"""北門里""",垃圾車4529,"""公園路918巷50號""",43,"""北區-14""",2
20933,台南市北區,2,200933,"""北門里""",垃圾車4530,"""公園路952巷60號""",43,"""北區-14""",2
20934,台南市北區,2,200934,"""北門里""",垃圾車4531,"""公園路994巷5弄8號""",43,"""北區-14""",2
20935,台南市北區,2,200935,"""北門里""",垃圾車4532,"""公園路994巷5弄5號""",43,"""北區-14""",2
20936,台南市北區,2,200936,"""北門里""",垃圾車4533,"""公園路994巷5弄15號""",43,"""北區-14""",2
20937,台南市北區,2,200937,"""北門里""",垃圾車4534,"""公園路994巷5弄40-1號""",43,"""北區-14""",2
20938,台南市北區,2,200938,"""北門里""",垃圾車4535,"""大武街337巷11弄1號""",43,"""北區-14""",2
20939,台南市北區,2,200939,"""成德里""",垃圾車4536,"""海安路三段500巷100弄1號""",43,"""北區-14""",2
20940,台南市北區,2,200940,"""成德里""",垃圾車4537,"""立賢路一段579號""",43,"""北區-14""",2
20941,台南市北區,2,200941,"""成德里""",垃圾車4538,"""立賢路一段555號""",43,"""北區-14""",2
20942,台南市北區,2,200942,"""成德里""",垃圾車4539,"""立賢路一段523號""",43,"""北區-14""",2
20943,台南市北區,2,200943,"""北華里""",垃圾車4540,"""成功路218號""",43,"""北區-14""",2
20944,台南市北區,2,200944,"""北華里""",垃圾車4541,"""成功路236號""",43,"""北區-14""",2
20945,台南市北區,2,200945,"""北華里""",垃圾車4542,"""成功路276號之1""",43,"""北區-14""",2
20946,台南市北區,2,200946,"""北華里""",垃圾車4543,"""西門路三段24巷20號""",43,"""北區-14""",2
20947,台南市北區,2,200947,"""北華里""",垃圾車4544,"""成功路238巷7號""",43,"""北區-14""",2
20948,台南市北區,2,200948,"""北華里""",垃圾車4545,"""自強街53號""",43,"""北區-14""",2
20949,台南市北區,2,200949,"""北華里""",垃圾車4546,"""西門路三段64號""",43,"""北區-14""",2
20950,台南市北區,2,200950,"""北華里""",垃圾車4547,"""西門路三段86號""",43,"""北區-14""",2
20951,台南市北區,2,200951,"""小北里""",垃圾車4548,"""小北路36號""",43,"""北區-14""",2
20952,台南市北區,2,200952,"""小北里""",垃圾車4549,"""小北路56號""",43,"""北區-14""",2
20953,台南市北區,2,200953,"""小北里""",垃圾車4550,"""小北路108號""",43,"""北區-14""",2
20954,台南市北區,2,200954,"""小北里""",垃圾車4551,"""公園路423號""",43,"""北區-14""",2
20955,台南市北區,2,200955,"""長興里""",垃圾車4552,"""公園北路98號""",43,"""北區-14""",2
20956,台南市北區,2,200956,"""長興里""",垃圾車4553,"""公園北路114號""",43,"""北區-14""",2
20957,台南市北區,2,200957,"""長興里""",垃圾車4554,"""公園北路148號""",43,"""北區-14""",2
20958,台南市北區,2,200958,"""長興里""",垃圾車4555,"""公園北路183號""",43,"""北區-14""",2
20959,台南市北區,2,200959,"""長興里""",垃圾車4556,"""公園北路141號""",43,"""北區-14""",2
20960,台南市北區,2,200960,"""長興里""",垃圾車4557,"""公園路321巷11號""",43,"""北區-14""",2
20961,台南市北區,2,200961,"""長興里""",垃圾車4558,"""公園路293號之3""",43,"""北區-14""",2
20962,台南市北區,2,200962,"""長興里""",垃圾車4559,"""公園南路26號""",43,"""北區-14""",2
20963,台南市北區,2,200963,"""長興里""",垃圾車4560,"""公園南路72號""",43,"""北區-14""",2
20964,台南市北區,2,200964,"""小北里""",垃圾車4561,"""公園路433巷15號""",43,"""北區-14""",2
20965,台南市北區,2,200965,"""開元里""",垃圾車4562,"""開元路357巷14號""",44,"""北區-15""",2
20966,台南市北區,2,200966,"""開元里""",垃圾車4563,"""北園街53巷32號""",44,"""北區-15""",2
20967,台南市北區,2,200967,"""開元里""",垃圾車4564,"""北園街87巷19號""",44,"""北區-15""",2
20968,台南市北區,2,200968,"""開元里""",垃圾車4565,"""開元路333巷16弄42號""",44,"""北區-15""",2
20969,台南市北區,2,200969,"""開元里""",垃圾車4566,"""北園街124巷9弄2號""",44,"""北區-15""",2
20970,台南市北區,2,200970,"""開元里""",垃圾車4567,"""北園街17號""",44,"""北區-15""",2
20971,台南市北區,2,200971,"""開元里""",垃圾車4568,"""北園街7號""",44,"""北區-15""",2
